sample_id,ena_run
AK0088-C,ERR327063
AK0088-C,ERR327051
AK0088-C,ERR323777
AK0089-C,ERR327160
AK0089-C,ERR323706
AK0089-C,ERR327148
AK0090-Cx,ERR491349
AK0090-Cx,ERR495497
AK0090-Cx,ERR495509
AK0091-C,ERR323759
AK0091-C,ERR327021
AK0091-C,ERR327033
AK0092-Cx,ERR495512
AK0092-Cx,ERR495500
AK0092-Cx,ERR491352
AK0093-C,ERR327000
AK0093-C,ERR327012
AK0093-C,ERR323750
AK0094-C,ERR323762
AK0094-C,ERR327024
AK0094-C,ERR327036
AK0095-C,ERR328552
AK0095-C,ERR323823
AK0095-C,ERR328540
AK0096-C,ERR326997
AK0096-C,ERR327009
AK0096-C,ERR323747
AK0098-C,ERR327007
AK0098-C,ERR326995
AK0098-C,ERR323745
AK0099-C,ERR320235
AK0099-C,ERR320223
AK0099-C,ERR317284
AK0100-Cx,ERR502072
AK0100-Cx,ERR495823
AK0100-Cx,ERR502168
AK0101-C,ERR320214
AK0101-C,ERR317275
AK0101-C,ERR320202
AK0102-C,ERR327159
AK0102-C,ERR327147
AK0102-C,ERR323705
AK0103-Cx,ERR502175
AK0103-Cx,ERR502079
AK0103-Cx,ERR495830
AK0104-C,ERR320211
AK0104-C,ERR320199
AK0104-C,ERR317272
AK0105-C,ERR317288
AK0105-C,ERR320227
AK0105-C,ERR320239
AK0106-C,ERR317283
AK0106-C,ERR320222
AK0106-C,ERR320234
AK0107-C,ERR317273
AK0107-C,ERR320212
AK0107-C,ERR320200
AK0108-C,ERR320213
AK0108-C,ERR317274
AK0108-C,ERR320201
AK0109-Cx,ERR502071
AK0109-Cx,ERR502167
AK0109-Cx,ERR495822
AK0110-C,ERR317271
AK0110-C,ERR320198
AK0110-C,ERR320210
AK0116-C,ERR517138
AK0116-C,ERR516935
AK0116-C,ERR517150
AK0117-C,ERR516936
AK0117-C,ERR517139
AK0117-C,ERR517151
AK0119-C,ERR517152
AK0119-C,ERR517140
AK0119-C,ERR516937
AK0127-C,ERR327038
AK0127-C,ERR327026
AK0127-C,ERR323764
AK0177-C,ERR1658398
AK0177-C,ERR1658434
AK0177-C,ERR1638833
AK0203-C,ERR1638839
AK0203-C,ERR1658404
AK0203-C,ERR1658440
AK0207-C,ERR1638844
AK0207-C,ERR1658409
AK0207-C,ERR1658445
AK0211-C,ERR1658446
AK0211-C,ERR1638845
AK0211-C,ERR1658410
AK0212-C,ERR1658448
AK0212-C,ERR1638847
AK0212-C,ERR1658412
AK0213-C,ERR1638834
AK0213-C,ERR1658399
AK0213-C,ERR1658435
AK0214-C,ERR1638836
AK0214-C,ERR1658401
AK0214-C,ERR1658437
AK0215-C,ERR1638840
AK0215-C,ERR1658405
AK0215-C,ERR1658441
AK0226-C,ERR1658402
AK0226-C,ERR1658438
AK0226-C,ERR1638837
AK0235-C,ERR1638846
AK0235-C,ERR1658411
AK0235-C,ERR1658447
AK0236-C,ERR1638848
AK0236-C,ERR1658413
AK0236-C,ERR1658449
AK0237-C,ERR1638835
AK0237-C,ERR1658400
AK0237-C,ERR1658436
AK0238-C,ERR1638838
AK0238-C,ERR1658403
AK0238-C,ERR1658439
AK0239-C,ERR1658442
AK0239-C,ERR1638841
AK0239-C,ERR1658406
AK0274-C,ERR1638849
AK0274-C,ERR1658414
AK0274-C,ERR1658450
AK0278-C,ERR1638850
AK0278-C,ERR1658415
AK0278-C,ERR1658451
AK0279-C,ERR1658452
AK0279-C,ERR1638851
AK0279-C,ERR1658416
AK0280-C,ERR1658453
AK0280-C,ERR1638852
AK0280-C,ERR1658417
AK0281-C,ERR1638853
AK0281-C,ERR1658418
AK0281-C,ERR1658454
AK0284-C,ERR1818509
AK0284-C,ERR1818485
AK0284-C,ERR1818533
AK0298-C,ERR1818515
AK0298-C,ERR1818491
AK0298-C,ERR1818539
AK0299-C,ERR1818516
AK0299-C,ERR1818492
AK0299-C,ERR1818540
AZ0284-C,ERR1714209
AZ0284-C,ERR1714281
AZ0284-C,ERR1714245
AZ0287-C,ERR1714210
AZ0287-C,ERR1714246
AZ0287-C,ERR1714282
AZ0289-C,ERR1714211
AZ0289-C,ERR1714247
AZ0289-C,ERR1714283
AZ0290-C,ERR1714212
AZ0290-C,ERR1714248
AZ0290-C,ERR1714284
AZ0291-C,ERR1714213
AZ0291-C,ERR1714249
AZ0291-C,ERR1714285
AZ0292-C,ERR1702290
AZ0292-C,ERR1714286
AZ0292-C,ERR1702326
AZ0293-C,ERR1714287
AZ0293-C,ERR1702327
AZ0293-C,ERR1702291
AZ0294-C,ERR1714288
AZ0294-C,ERR1702328
AZ0294-C,ERR1702292
AZ0295-C,ERR1714289
AZ0295-C,ERR1702329
AZ0295-C,ERR1702293
AZ0296-C,ERR1702330
AZ0296-C,ERR1714290
AZ0296-C,ERR1702294
AZ0297-C,ERR1702295
AZ0297-C,ERR1702331
AZ0297-C,ERR1714291
AZ0298-C,ERR1702332
AZ0298-C,ERR1702296
AZ0298-C,ERR1714292
AZ0300-C,ERR1714293
AZ0300-C,ERR1702333
AZ0300-C,ERR1702297
AZ0301-C,ERR1714294
AZ0301-C,ERR1702334
AZ0301-C,ERR1702298
AZ0302-C,ERR1714295
AZ0302-C,ERR1702299
AZ0302-C,ERR1702335
AZ0304-C,ERR1702300
AZ0304-C,ERR1702336
AZ0304-C,ERR1714296
AZ0305-C,ERR1714297
AZ0305-C,ERR1702337
AZ0305-C,ERR1702301
AZ0306-C,ERR1714298
AZ0306-C,ERR1702338
AZ0306-C,ERR1702302
AZ0307-C,ERR1702339
AZ0307-C,ERR1714299
AZ0307-C,ERR1702303
AZ0308-C,ERR1714300
AZ0308-C,ERR1702340
AZ0308-C,ERR1702304
AZ0309-C,ERR1714301
AZ0309-C,ERR1702341
AZ0309-C,ERR1702305
AZ0310-C,ERR1702342
AZ0310-C,ERR1714302
AZ0310-C,ERR1702306
AZ0311-C,ERR1702343
AZ0311-C,ERR1702307
AZ0311-C,ERR1714303
AZ0312-C,ERR1818521
AZ0312-C,ERR1818497
AZ0312-C,ERR1818473
AZ0313-C,ERR1702308
AZ0313-C,ERR1702344
AZ0313-C,ERR1714304
AZ0314-C,ERR1714305
AZ0314-C,ERR1702309
AZ0314-C,ERR1702345
AZ0316-C,ERR1702310
AZ0316-C,ERR1714306
AZ0316-C,ERR1702346
AZ0317-C,ERR1702347
AZ0317-C,ERR1714307
AZ0317-C,ERR1702311
AZ0318-C,ERR1702312
AZ0318-C,ERR1702348
AZ0318-C,ERR1714308
AZ0319-C,ERR1714309
AZ0319-C,ERR1702349
AZ0319-C,ERR1702313
AZ0320-C,ERR1714310
AZ0320-C,ERR1702350
AZ0320-C,ERR1702314
AZ0321-C,ERR1702315
AZ0321-C,ERR1714311
AZ0321-C,ERR1702351
AZ0322-C,ERR1714312
AZ0322-C,ERR1702352
AZ0322-C,ERR1702316
AZ0323-C,ERR1714313
AZ0323-C,ERR1702353
AZ0323-C,ERR1702317
AZ0325-C,ERR1714314
AZ0325-C,ERR1702318
AZ0325-C,ERR1702354
AZ0326-C,ERR1714315
AZ0326-C,ERR1702355
AZ0326-C,ERR1702319
AZ0328-C,ERR1702356
AZ0328-C,ERR1714316
AZ0328-C,ERR1702320
AZ0329-C,ERR1702321
AZ0329-C,ERR1702357
AZ0329-C,ERR1714317
AZ0330-C,ERR1702322
AZ0330-C,ERR1714318
AZ0330-C,ERR1702358
AZ0331-C,ERR1702323
AZ0331-C,ERR1702359
AZ0331-C,ERR1714319
AZ0332-C,ERR1702324
AZ0332-C,ERR1702360
AZ0332-C,ERR1714320
AZ0333-C,ERR1702361
AZ0333-C,ERR1702325
AZ0333-C,ERR1714321
AZ0334-C,ERR1818474
AZ0334-C,ERR1818498
AZ0334-C,ERR1818522
AZ0336-C,ERR1818475
AZ0336-C,ERR1818499
AZ0336-C,ERR1818523
AZ0337-C,ERR1818524
AZ0337-C,ERR1818500
AZ0337-C,ERR1818476
AZ0338-C,ERR1818477
AZ0338-C,ERR1818501
AZ0338-C,ERR1818525
AZ0339-C,ERR1818478
AZ0339-C,ERR1818502
AZ0339-C,ERR1818526
AZ0340-C,ERR1818527
AZ0340-C,ERR1818503
AZ0340-C,ERR1818479
AZ0341-C,ERR1818480
AZ0341-C,ERR1818504
AZ0341-C,ERR1818528
AZ0342-C,ERR1818481
AZ0342-C,ERR1818505
AZ0342-C,ERR1818529
AZ0343-C,ERR1818506
AZ0343-C,ERR1818530
AZ0343-C,ERR1818482
AZ0344-C,ERR1818483
AZ0344-C,ERR1818507
AZ0344-C,ERR1818531
AZ0350-C,ERR1818484
AZ0350-C,ERR1818508
AZ0350-C,ERR1818532
AZ0416-CW,ERR2496794
AZ0416-CW,ERR2496864
AZ0416-CW,ERR2496829
AZ0425-CW,ERR2496841
AZ0425-CW,ERR2496806
AZ0425-CW,ERR2496771
AZ0433-CW,ERR2496820
AZ0433-CW,ERR2496855
AZ0433-CW,ERR2496785
AZ0434-CW,ERR2496790
AZ0434-CW,ERR2496825
AZ0434-CW,ERR2496860
AZ0444-CW,ERR2496865
AZ0444-CW,ERR2496795
AZ0444-CW,ERR2496830
AZ0459-CW,ERR2524390
AZ0459-CW,ERR2524423
AZ0459-CW,ERR2524456
AZ0484-CW,ERR2524444
AZ0484-CW,ERR2524378
AZ0484-CW,ERR2524411
AZ0253-C,ERR1638802
AZ0253-C,ERR1658331
AZ0253-C,ERR1658367
AZ0254-C,ERR1638803
AZ0254-C,ERR1658332
AZ0254-C,ERR1658368
AZ0255-C,ERR1638804
AZ0255-C,ERR1658333
AZ0255-C,ERR1658369
AZ0256-C,ERR1638805
AZ0256-C,ERR1658334
AZ0256-C,ERR1658370
AZ0258-C,ERR1658372
AZ0258-C,ERR1638807
AZ0258-C,ERR1658336
AZ0259-C,ERR1638808
AZ0259-C,ERR1658337
AZ0259-C,ERR1658373
AZ0260-C,ERR1638809
AZ0260-C,ERR1658338
AZ0260-C,ERR1658374
AZ0261-C,ERR1658375
AZ0261-C,ERR1638810
AZ0261-C,ERR1658339
AZ0263-C,ERR1658377
AZ0263-C,ERR1658341
AZ0263-C,ERR1638812
AZ0267-C,ERR1638816
AZ0267-C,ERR1658345
AZ0267-C,ERR1658381
AZ0268-C,ERR1638817
AZ0268-C,ERR1658346
AZ0268-C,ERR1658382
AZ0269-C,ERR1638818
AZ0269-C,ERR1658347
AZ0269-C,ERR1658383
AZ0270-C,ERR1658348
AZ0270-C,ERR1658384
AZ0270-C,ERR1638819
AZ0271-C,ERR1638820
AZ0271-C,ERR1658349
AZ0271-C,ERR1658385
AZ0272-C,ERR1638821
AZ0272-C,ERR1658350
AZ0272-C,ERR1658386
AZ0273-C,ERR1638822
AZ0273-C,ERR1658351
AZ0273-C,ERR1658387
AZ0274-C,ERR1658388
AZ0274-C,ERR1638823
AZ0274-C,ERR1658352
AZ0275-C,ERR1658389
AZ0275-C,ERR1658353
AZ0275-C,ERR1638824
AZ0276-C,ERR1638825
AZ0276-C,ERR1658354
AZ0276-C,ERR1658390
AZ0277-C,ERR1638826
AZ0277-C,ERR1658355
AZ0277-C,ERR1658391
AZ0278-C,ERR1638827
AZ0278-C,ERR1658356
AZ0278-C,ERR1658392
AZ0279-C,ERR1658357
AZ0279-C,ERR1658393
AZ0279-C,ERR1638828
AZ0280-C,ERR1638829
AZ0280-C,ERR1658358
AZ0280-C,ERR1658394
AZ0281-C,ERR1638830
AZ0281-C,ERR1658359
AZ0281-C,ERR1658395
AZ0282-C,ERR1638831
AZ0282-C,ERR1658360
AZ0282-C,ERR1658396
AZ0283-C,ERR1658397
AZ0283-C,ERR1638832
AZ0283-C,ERR1658361
VBS02049-4431STDY6672917,ERR1952621
VBS02049-4431STDY6672917,ERR1952586
VBS02049-4431STDY6672917,ERR1952551
VBS02050-4431STDY6672918,ERR1952552
VBS02050-4431STDY6672918,ERR1952587
VBS02050-4431STDY6672918,ERR1952622
VBS02051-4431STDY6672919,ERR1952553
VBS02051-4431STDY6672919,ERR1952588
VBS02051-4431STDY6672919,ERR1952623
VBS02052-4431STDY6672920,ERR1952554
VBS02052-4431STDY6672920,ERR1952589
VBS02052-4431STDY6672920,ERR1952624
VBS02054-4431STDY6672922,ERR1952591
VBS02054-4431STDY6672922,ERR1952626
VBS02054-4431STDY6672922,ERR1952556
VBS02055-4431STDY6672923,ERR1952557
VBS02055-4431STDY6672923,ERR1952592
VBS02055-4431STDY6672923,ERR1952627
VBS02056-4431STDY6672924,ERR1952558
VBS02056-4431STDY6672924,ERR1952593
VBS02056-4431STDY6672924,ERR1952628
VBS02057-4431STDY6672925,ERR1952559
VBS02057-4431STDY6672925,ERR1952594
VBS02057-4431STDY6672925,ERR1952629
VBS02058-4431STDY6672926,ERR1952630
VBS02058-4431STDY6672926,ERR1952560
VBS02058-4431STDY6672926,ERR1952595
VBS02059-4431STDY6672927,ERR1952631
VBS02059-4431STDY6672927,ERR1952596
VBS02059-4431STDY6672927,ERR1952561
VBS02060-4431STDY6672928,ERR1952562
VBS02060-4431STDY6672928,ERR1952597
VBS02060-4431STDY6672928,ERR1952632
VBS02061-4431STDY6672929,ERR1952563
VBS02061-4431STDY6672929,ERR1952598
VBS02061-4431STDY6672929,ERR1952633
VBS02062-4431STDY6672930,ERR1952564
VBS02062-4431STDY6672930,ERR1952599
VBS02062-4431STDY6672930,ERR1952634
VBS02063-4431STDY6672931,ERR1952600
VBS02063-4431STDY6672931,ERR1952635
VBS02063-4431STDY6672931,ERR1952565
VBS02064-4431STDY6672932,ERR1952566
VBS02064-4431STDY6672932,ERR1952601
VBS02064-4431STDY6672932,ERR1952636
VBS02065-4431STDY6672933,ERR1952567
VBS02065-4431STDY6672933,ERR1952602
VBS02065-4431STDY6672933,ERR1952637
VBS02066-4431STDY6672934,ERR1952568
VBS02066-4431STDY6672934,ERR1952603
VBS02066-4431STDY6672934,ERR1952638
VBS02067-4431STDY6672935,ERR1952639
VBS02067-4431STDY6672935,ERR1952569
VBS02067-4431STDY6672935,ERR1952604
VBS02068-4431STDY6672936,ERR1952640
VBS02068-4431STDY6672936,ERR1952605
VBS02068-4431STDY6672936,ERR1952570
VBS02069-4431STDY6672937,ERR1952571
VBS02069-4431STDY6672937,ERR1952606
VBS02069-4431STDY6672937,ERR1952641
VBS02070-4431STDY6672938,ERR1952572
VBS02070-4431STDY6672938,ERR1952607
VBS02070-4431STDY6672938,ERR1952642
VBS02071-4431STDY6672939,ERR1952573
VBS02071-4431STDY6672939,ERR1952608
VBS02071-4431STDY6672939,ERR1952643
VBS02072-4431STDY6672940,ERR1952609
VBS02072-4431STDY6672940,ERR1952644
VBS02072-4431STDY6672940,ERR1952574
VBS02073-4431STDY6672941,ERR1952575
VBS02073-4431STDY6672941,ERR1952610
VBS02073-4431STDY6672941,ERR1952645
VBS02077-4431STDY6772805,ERR2580789
VBS02077-4431STDY6772805,ERR2580825
VBS02077-4431STDY6772805,ERR2580861
VBS02083-4431STDY6772806,ERR2580790
VBS02083-4431STDY6772806,ERR2580826
VBS02083-4431STDY6772806,ERR2580862
VBS02088-4431STDY6772808,ERR2580864
VBS02088-4431STDY6772808,ERR2580792
VBS02088-4431STDY6772808,ERR2580828
VBS02090-4431STDY6772809,ERR2580865
VBS02090-4431STDY6772809,ERR2580793
VBS02090-4431STDY6772809,ERR2580829
VBS02093-4431STDY6772811,ERR2580795
VBS02093-4431STDY6772811,ERR2580831
VBS02093-4431STDY6772811,ERR2580867
VBS02094-4431STDY6772812,ERR2580796
VBS02094-4431STDY6772812,ERR2580832
VBS02094-4431STDY6772812,ERR2580868
VBS02095-4431STDY6772813,ERR2580797
VBS02095-4431STDY6772813,ERR2580833
VBS02095-4431STDY6772813,ERR2580869
VBS02097-4431STDY6772815,ERR2580835
VBS02097-4431STDY6772815,ERR2580871
VBS02097-4431STDY6772815,ERR2580799
VBS02101-4431STDY6772818,ERR2580802
VBS02101-4431STDY6772818,ERR2580838
VBS02101-4431STDY6772818,ERR2580874
VBS02103-4431STDY6772819,ERR2580803
VBS02103-4431STDY6772819,ERR2580839
VBS02103-4431STDY6772819,ERR2580875
VBS02104-4431STDY6772820,ERR2580804
VBS02104-4431STDY6772820,ERR2580840
VBS02104-4431STDY6772820,ERR2580876
VBS02106-4431STDY6772821,ERR2580805
VBS02106-4431STDY6772821,ERR2580841
VBS02106-4431STDY6772821,ERR2580877
VBS02107-4431STDY6772822,ERR2580878
VBS02107-4431STDY6772822,ERR2580806
VBS02107-4431STDY6772822,ERR2580842
VBS02109-4431STDY6772823,ERR2580807
VBS02109-4431STDY6772823,ERR2580843
VBS02109-4431STDY6772823,ERR2580879
VBS02110-4431STDY6772824,ERR2580808
VBS02110-4431STDY6772824,ERR2580844
VBS02110-4431STDY6772824,ERR2580880
VBS02112-4431STDY6772826,ERR2580882
VBS02112-4431STDY6772826,ERR2580810
VBS02112-4431STDY6772826,ERR2580846
VBS02119-4431STDY6772831,ERR2580887
VBS02119-4431STDY6772831,ERR2580815
VBS02119-4431STDY6772831,ERR2580851
VBS02121-4431STDY6772832,ERR2580816
VBS02121-4431STDY6772832,ERR2580852
VBS02121-4431STDY6772832,ERR2580888
VBS02127-4431STDY6772833,ERR2580853
VBS02127-4431STDY6772833,ERR2580817
VBS02127-4431STDY6772833,ERR2580889
VBS02129-4431STDY6772835,ERR2580855
VBS02129-4431STDY6772835,ERR2580819
VBS02129-4431STDY6772835,ERR2580891
VBS02130-4431STDY6772836,ERR2580856
VBS02130-4431STDY6772836,ERR2580820
VBS02130-4431STDY6772836,ERR2580892
AZ0152-C,ERR1584018
AZ0152-C,ERR1584054
AZ0152-C,ERR1584090
AZ0153-C,ERR1584019
AZ0153-C,ERR1584055
AZ0153-C,ERR1584091
AZ0155-C,ERR1584021
AZ0155-C,ERR1584057
AZ0155-C,ERR1584093
AZ0156-C,ERR1584022
AZ0156-C,ERR1584058
AZ0156-C,ERR1584094
AZ0157-C,ERR1584023
AZ0157-C,ERR1584059
AZ0157-C,ERR1584095
AZ0158-C,ERR1584096
AZ0158-C,ERR1584024
AZ0158-C,ERR1584060
AZ0159-C,ERR1584025
AZ0159-C,ERR1584061
AZ0159-C,ERR1584097
AZ0160-C,ERR1584026
AZ0160-C,ERR1584062
AZ0160-C,ERR1584098
AZ0161-C,ERR1584027
AZ0161-C,ERR1584063
AZ0161-C,ERR1584099
AZ0164-C,ERR1584102
AZ0164-C,ERR1584030
AZ0164-C,ERR1584066
AZ0165-C,ERR1584103
AZ0165-C,ERR1584031
AZ0165-C,ERR1584067
AZ0166-C,ERR1584032
AZ0166-C,ERR1584068
AZ0166-C,ERR1584104
AZ0167-C,ERR1584033
AZ0167-C,ERR1584069
AZ0167-C,ERR1584105
AZ0168-C,ERR1584034
AZ0168-C,ERR1584070
AZ0168-C,ERR1584106
AZ0170-C,ERR1584108
AZ0170-C,ERR1584036
AZ0170-C,ERR1584072
AZ0172-C,ERR1584110
AZ0172-C,ERR1584074
AZ0172-C,ERR1584038
AZ0174-C,ERR1584112
AZ0174-C,ERR1584148
AZ0174-C,ERR1584184
AZ0175-C,ERR1584113
AZ0175-C,ERR1584149
AZ0175-C,ERR1584185
AZ0176-C,ERR1584186
AZ0176-C,ERR1584114
AZ0176-C,ERR1584150
AZ0179-C,ERR1584153
AZ0179-C,ERR1584189
AZ0179-C,ERR1584117
AZ0180-C,ERR1584190
AZ0180-C,ERR1584154
AZ0180-C,ERR1584118
AZ0181-C,ERR1584119
AZ0181-C,ERR1584155
AZ0181-C,ERR1584191
AZ0182-C,ERR1584120
AZ0182-C,ERR1584156
AZ0182-C,ERR1584192
AZ0183-C,ERR1584121
AZ0183-C,ERR1584157
AZ0183-C,ERR1584193
AZ0184-C,ERR1584122
AZ0184-C,ERR1584158
AZ0184-C,ERR1584194
AZ0185-C,ERR1584195
AZ0185-C,ERR1584159
AZ0185-C,ERR1584123
AZ0186-C,ERR1584124
AZ0186-C,ERR1584160
AZ0186-C,ERR1584196
AZ0187-C,ERR1584125
AZ0187-C,ERR1584161
AZ0187-C,ERR1584197
AZ0188-C,ERR1584126
AZ0188-C,ERR1584162
AZ0188-C,ERR1584198
AZ0191-C,ERR1584129
AZ0191-C,ERR1584165
AZ0191-C,ERR1584201
AZ0192-C,ERR1584166
AZ0192-C,ERR1584202
AZ0192-C,ERR1584130
AZ0199-C,ERR1584137
AZ0199-C,ERR1584173
AZ0199-C,ERR1584209
AZ0200-C,ERR1584138
AZ0200-C,ERR1584174
AZ0200-C,ERR1584210
AZ0201-C,ERR1584139
AZ0201-C,ERR1584175
AZ0201-C,ERR1584211
AZ0202-C,ERR1584140
AZ0202-C,ERR1584176
AZ0202-C,ERR1584212
AZ0223-C,ERR1658466
AZ0223-C,ERR1638865
AZ0223-C,ERR1658430
AZ0226-C,ERR1638866
AZ0226-C,ERR1658431
AZ0226-C,ERR1658467
AZ0242-C,ERR1818401
AZ0242-C,ERR1818426
AZ0242-C,ERR1818451
AZ0246-C,ERR1818404
AZ0246-C,ERR1818429
AZ0246-C,ERR1818454
AZ0247-C,ERR1818430
AZ0247-C,ERR1818405
AZ0247-C,ERR1818455
AZ0251-C,ERR1818431
AZ0251-C,ERR1818406
AZ0251-C,ERR1818456
BQ0046-C,ERR1702555
BQ0046-C,ERR1702591
BQ0046-C,ERR1702627
BQ0047-C,ERR1702556
BQ0047-C,ERR1702592
BQ0047-C,ERR1702628
BQ0049-C,ERR1702557
BQ0049-C,ERR1702593
BQ0049-C,ERR1702629
BQ0050-C,ERR1702558
BQ0050-C,ERR1702594
BQ0050-C,ERR1702630
BQ0051-C,ERR1702631
BQ0051-C,ERR1702595
BQ0051-C,ERR1702559
BQ0052-C,ERR1702560
BQ0052-C,ERR1702596
BQ0052-C,ERR1702632
BQ0053-C,ERR1702561
BQ0053-C,ERR1702597
BQ0053-C,ERR1702633
BQ0054-C,ERR1702562
BQ0054-C,ERR1702598
BQ0054-C,ERR1702634
BQ0055-C,ERR1702563
BQ0055-C,ERR1702599
BQ0055-C,ERR1702635
BQ0056-C,ERR1702636
BQ0056-C,ERR1702564
BQ0056-C,ERR1702600
BQ0057-C,ERR1702565
BQ0057-C,ERR1702601
BQ0057-C,ERR1702637
BQ0058-C,ERR1702566
BQ0058-C,ERR1702602
BQ0058-C,ERR1702638
BQ0059-C,ERR1702567
BQ0059-C,ERR1702603
BQ0059-C,ERR1702639
BQ0060-C,ERR1702640
BQ0060-C,ERR1702604
BQ0060-C,ERR1702568
BQ0062-C,ERR1702569
BQ0062-C,ERR1702605
BQ0062-C,ERR1702641
BQ0064-C,ERR1702570
BQ0064-C,ERR1702606
BQ0064-C,ERR1702642
BQ0065-C,ERR1702571
BQ0065-C,ERR1702607
BQ0065-C,ERR1702643
BQ0066-C,ERR1702608
BQ0066-C,ERR1702644
BQ0066-C,ERR1702572
BQ0067-C,ERR1702645
BQ0067-C,ERR1702573
BQ0067-C,ERR1702609
BQ0068-C,ERR1702574
BQ0068-C,ERR1702610
BQ0068-C,ERR1702646
BQ0069-C,ERR1702575
BQ0069-C,ERR1702611
BQ0069-C,ERR1702647
BQ0070-C,ERR1702576
BQ0070-C,ERR1702612
BQ0070-C,ERR1702648
BQ0071-C,ERR1702613
BQ0071-C,ERR1702649
BQ0071-C,ERR1702577
BQ0072-C,ERR1702650
BQ0072-C,ERR1702686
BQ0072-C,ERR1702722
BQ0073-C,ERR1702651
BQ0073-C,ERR1702687
BQ0073-C,ERR1702723
BQ0074-C,ERR1702652
BQ0074-C,ERR1702688
BQ0074-C,ERR1702724
BQ0075-C,ERR1702653
BQ0075-C,ERR1702689
BQ0075-C,ERR1702725
BQ0076-C,ERR1702726
BQ0076-C,ERR1702690
BQ0076-C,ERR1702654
BQ0077-C,ERR1702655
BQ0077-C,ERR1702691
BQ0077-C,ERR1702727
BQ0078-C,ERR1702656
BQ0078-C,ERR1702692
BQ0078-C,ERR1702728
BQ0079-C,ERR1702729
BQ0079-C,ERR1702657
BQ0079-C,ERR1702693
BQ0080-C,ERR1702730
BQ0080-C,ERR1702694
BQ0080-C,ERR1702658
BQ0081-C,ERR1702659
BQ0081-C,ERR1702695
BQ0081-C,ERR1702731
BQ0082-C,ERR1702732
BQ0082-C,ERR1702660
BQ0082-C,ERR1702696
BQ0083-C,ERR1702697
BQ0083-C,ERR1702733
BQ0083-C,ERR1702661
BQ0084-C,ERR1702698
BQ0084-C,ERR1702734
BQ0084-C,ERR1702662
BQ0085-C,ERR1702699
BQ0085-C,ERR1702735
BQ0085-C,ERR1702663
BQ0086-C,ERR1702664
BQ0086-C,ERR1702700
BQ0086-C,ERR1702736
BQ0087-C,ERR1702665
BQ0087-C,ERR1702701
BQ0087-C,ERR1702737
BQ0088-C,ERR1702666
BQ0088-C,ERR1702702
BQ0088-C,ERR1702738
BQ0089-C,ERR1702703
BQ0089-C,ERR1702739
BQ0089-C,ERR1702667
BQ0090-C,ERR1702668
BQ0090-C,ERR1702704
BQ0090-C,ERR1702740
BQ0091-C,ERR1702669
BQ0091-C,ERR1702705
BQ0091-C,ERR1702741
BQ0092-C,ERR1702670
BQ0092-C,ERR1702706
BQ0092-C,ERR1702742
BQ0093-C,ERR1702743
BQ0093-C,ERR1702671
BQ0093-C,ERR1702707
BQ0094-C,ERR1702708
BQ0094-C,ERR1702744
BQ0094-C,ERR1702672
BQ0095-C,ERR1702673
BQ0095-C,ERR1702709
BQ0095-C,ERR1702745
BQ0096-C,ERR1702674
BQ0096-C,ERR1702710
BQ0096-C,ERR1702746
BQ0097-C,ERR1702675
BQ0097-C,ERR1702711
BQ0097-C,ERR1702747
BQ0098-C,ERR1702748
BQ0098-C,ERR1702676
BQ0098-C,ERR1702712
BQ0099-C,ERR1702749
BQ0099-C,ERR1702713
BQ0099-C,ERR1702677
BQ0100-C,ERR1702678
BQ0100-C,ERR1702714
BQ0100-C,ERR1702750
BQ0102-C,ERR1702679
BQ0102-C,ERR1702715
BQ0102-C,ERR1702751
BQ0103-C,ERR1702752
BQ0103-C,ERR1702680
BQ0103-C,ERR1702716
BQ0106-C,ERR1702717
BQ0106-C,ERR1702753
BQ0106-C,ERR1702681
BQ0107-C,ERR1702754
BQ0107-C,ERR1702682
BQ0107-C,ERR1702718
BQ0108-C,ERR1702683
BQ0108-C,ERR1702719
BQ0108-C,ERR1702755
BQ0109-C,ERR1702684
BQ0109-C,ERR1702720
BQ0109-C,ERR1702756
BQ0110-C,ERR1702685
BQ0110-C,ERR1702721
BQ0110-C,ERR1702757
BQ0111-C,ERR1818432
BQ0111-C,ERR1818457
BQ0111-C,ERR1818407
BQ0114-C,ERR1818408
BQ0114-C,ERR1818433
BQ0114-C,ERR1818458
BQ0115-C,ERR1818409
BQ0115-C,ERR1818434
BQ0115-C,ERR1818459
BQ0116-C,ERR1818410
BQ0116-C,ERR1818435
BQ0116-C,ERR1818460
BQ0117-C,ERR1818411
BQ0117-C,ERR1818436
BQ0117-C,ERR1818461
BQ0118-C,ERR1818462
BQ0118-C,ERR1818412
BQ0118-C,ERR1818437
BQ0119-C,ERR1818413
BQ0119-C,ERR1818438
BQ0119-C,ERR1818463
BQ0120-C,ERR1818414
BQ0120-C,ERR1818439
BQ0120-C,ERR1818464
BQ0121-C,ERR1818465
BQ0121-C,ERR1818415
BQ0121-C,ERR1818440
BQ0122-C,ERR1818466
BQ0122-C,ERR1818416
BQ0122-C,ERR1818441
BQ0123-C,ERR1818417
BQ0123-C,ERR1818442
BQ0123-C,ERR1818467
BQ0125-C,ERR1818443
BQ0125-C,ERR1818418
BQ0125-C,ERR1818468
BQ0126-C,ERR1818444
BQ0126-C,ERR1818419
BQ0126-C,ERR1818469
BQ0129-C,ERR1818494
BQ0129-C,ERR1818470
BQ0129-C,ERR1818518
BQ0130-C,ERR1818495
BQ0130-C,ERR1818471
